50	7.489850568231414
100	7.463675934894893
150	7.502351810309185
200	7.715524796067282
250	7.580400854904737
300	7.610316873840904
350	7.810633331462585
400	7.578415366249515
450	8.30986552345657
500	8.168512998093377
550	8.099204937294099
600	7.751506984062785
650	7.848221108232977
700	7.695197171038808
750	7.722708347112959
800	7.481676772438715
850	8.036748876693647
900	7.896639129059453
950	8.475729787588351
1000	7.589383137574291
1050	7.978172181325773
1100	7.86026809836751
1150	7.919259812910267
1200	7.877957306750862
1250	8.212868274654474
1300	7.7358462355495785
1350	7.709107801310141
1400	7.825768154573037
1450	7.95767655010822
1500	8.054462384464959
1550	7.7273896553850685
1600	7.550668199117997
1650	7.8040924080719085
1700	7.697209857212397
1750	7.554531318251165
1800	7.545783241167796
1850	7.7444977713582475
1900	7.610509563434318
1950	7.707073122360671
2000	7.708899533827059
2050	7.987187432954286
2100	7.608312296724886
2150	7.845075963676643
2200	7.636343301892866
2250	7.7371321318530155
2300	7.779652011914788
2350	8.319645684431475
2400	8.26228606404884
2450	7.804422555923952
2500	7.535922608476873
2550	7.898128670227453
2600	7.783405996948133
2650	7.771700700496566
2700	7.638394607776351
2750	7.936899287841477
2800	7.6823241048530155
2850	7.890233830779684
2900	7.691909406181174
2950	7.574622727364487
3000	7.669985600690488
3050	7.743908438796835
3100	7.439361054868417
3150	7.6026992133096485
3200	7.731244724400737
3250	7.589983661668781
3300	7.597926851114571
3350	7.684962215150486
3400	7.64997102448198
3450	7.717569255307063
3500	7.388190793454702
3550	8.258321068196311
3600	7.8056111566874105
3650	7.644990086915727
3700	7.794406216884755
3750	7.652253479341731
3800	7.596931319199299
3850	7.550167196913827
3900	7.673033597117397
3950	7.874590644599591
4000	7.606944820720054
4050	7.636274694821321
4100	7.614208528824937
4150	7.44801814256337
4200	7.575091716597529
4250	7.5907718968457925
4300	7.7727847571216
4350	7.704701213992337
4400	8.3249518134124
4450	7.988680171315894
4500	7.651373792330949
4550	8.02311580045062
4600	7.876223060112312
4650	7.823659449867265
4700	7.748484309068444
4750	7.6619679091061
4800	7.791894521301353
4850	7.764202482810222
4900	7.656590482497176
4950	7.974334687362509
5000	7.91734219166322
5050	7.833916442860005
5100	7.700707180921612
5150	7.751845599952439
5200	7.59880368963388
5250	7.87906915115818
5300	7.630109168799828
5350	7.876772523634563
5400	7.804531428471373
5450	7.666617515615289
5500	7.687905096401485
5550	7.92174207858623
5600	7.677833676978378
5650	7.775922015872095
5700	7.661927579364485
5750	7.861692092778797
5800	7.66313314253164
5850	7.808133508494975
5900	8.156708714518608
5950	7.764870714283797
6000	7.518676457153489
6050	7.705953970220266
6100	7.48541802600338
6150	7.6869086536276345
6200	7.698258668924404
6250	7.890244137466018
6300	7.7255515256361065
6350	7.801238756475202
6400	7.55869595075077
6450	7.531265675449775
6500	7.45177170258793
6550	7.635627326633426
6600	7.542648117460437
6650	7.532993943278548
6700	7.584287123704203
6750	7.7781552004927725
6800	7.697942558467913
6850	8.0180839104362
6900	7.593406945988032
6950	7.64129799139865
7000	7.6893121364061185
7050	7.700623078723876
7100	7.779282378107798
7150	7.953707291979102
7200	7.985969583750304
7250	7.60955951657199
7300	7.941255004278844
7350	7.763465453509082
7400	7.697058153924734
7450	7.713641316376035
7500	7.695647923454409
7550	7.868771997372851
7600	7.637536136848248
7650	7.730913968605154
7700	7.86351432815773
7750	7.746597609531414
7800	7.743734358457564
7850	7.678971219059682
7900	7.775308119682311
7950	7.70949237234708
8000	7.585317515663921
8050	7.754517343045516
8100	7.75528873420785
8150	7.806041438483433
8200	7.743744062087563
8250	7.785752133190581
8300	7.714502350135158
8350	7.81267488561305
8400	7.544577607406419
8450	7.864574034968832
8500	7.797747079690668
8550	7.697903820623655
8600	7.663180934626723
8650	7.86751007101601
8700	7.727781312042258
8750	8.188675729033065
8800	7.679477497534633
8850	7.861469535978344
8900	7.791725587382969
8950	8.005244105353905
9000	7.663769277499078
9050	7.708884758565123
9100	7.624531846316227
9150	7.684220028508249
9200	7.689510657353402
9250	7.830076307938584
9300	7.956323462541137
9350	7.938880016763109
9400	7.669176727960138
9450	7.844484844993829
9500	7.820757735158292
9550	8.212888907659837
9600	7.678254670440551
9650	8.100460043940855
9700	7.619261101982002
9750	7.8211607296574925
9800	7.557575579364097
9850	7.665125049617694
9900	7.507951946013085
9950	7.76328593644159
10000	7.558779102022713
10050	7.776275957327578
10100	7.707335694519559
10150	7.731813803161813
10200	7.728564650156378
10250	7.675289804166582
10300	7.795123896950844
10350	7.813297257994517
10400	7.9994279559378
10450	7.915305437111815
10500	8.154370159567703
10550	8.074948053541661
10600	7.775821866991281
10650	7.576866915196448
10700	7.6417639021591555
10750	8.01486521613231
10800	7.672594998177737
10850	7.861477419512188
10900	7.660010716372686
10950	8.082122797124407
11000	7.517061020211288
11050	7.733868750744718
11100	8.30214488971749
11150	7.897157245769369
11200	7.902272362724088
11250	7.868326781602517
11300	7.7684737934499335
11350	8.425576104181223
11400	8.125030875628322
11450	7.94717777906528
11500	7.740050012285421
11550	8.030275484151444
11600	7.9786646877246445
11650	7.67309276145253
11700	7.580861997439794
11750	7.750010325486452
11800	7.559431035226861
11850	7.641673685374632
11900	7.6733989295051455
11950	7.944193291035545
12000	7.803114491098252
12050	8.212649757448839
12100	8.124841635805195
12150	8.03544074821903
12200	7.709653055139502
12250	8.503738396312205
12300	7.650260160753359
12350	7.903991703964622
12400	7.74989235628058
12450	7.872810047062276
12500	7.697303232697006
12550	7.936862631822179
12600	7.753806629151841
12650	7.658329263558477
12700	7.535553699319378
12750	7.755182096855764
12800	7.646201271552999
12850	7.605941423309886
12900	7.730426747034234
12950	7.811953485512464
13000	7.561326013161294
13050	8.000468374608893
13100	7.666234683618195
13150	7.647844169861947
13200	7.657799150302284
13250	7.774238256134963
13300	7.875047982646132
13350	7.750985766388193
13400	7.588240307592676
13450	7.911623919046236
13500	8.062374088926774
13550	7.83712671244327
13600	7.683694023576287
13650	7.933632482499694
13700	7.614280650510016
13750	7.938128624971637
13800	7.7036308137218095
13850	7.719305325124161
13900	7.544797426539753
13950	7.740821498543698
14000	7.637727756595451
14050	7.687453858520792
14100	7.6100435891142775
14150	7.795702719949527
14200	7.583181372562979
14250	7.509520324694322
14300	7.687247139623038
14350	7.920493557474891
14400	7.5297228668268845
14450	7.916552325891463
14500	7.7850201643334564
14550	7.7372987753923255
14600	7.686094135319324
14650	7.8355348195232475
14700	7.633082575738752
14750	8.10108792618917
14800	7.886005732225225
14850	8.198607254895386
14900	7.628243468068825
14950	7.674311625905109
15000	7.5888046045049595
15050	7.938061965207575
15100	7.770328336513803
15150	8.066511925000071
15200	7.687716976773187
15250	7.819035203337333
15300	7.706017528597107
15350	7.643212496422746
15400	7.616250387985751
15450	8.359012290998864
15500	7.708047024364449
15550	7.855317206464281
15600	7.682453180413255
15650	7.587882323807789
15700	7.547530942148258
15750	7.790099876521993
15800	7.525571601587567
15850	7.824348784877919
15900	7.511336018272416
15950	7.641388802888848
16000	7.729425455592152
16050	7.906061351467304
16100	7.740520765924464
16150	7.73700841136664
16200	7.630836879727358
16250	7.745578674001304
16300	7.584693305465706
